#YY,MM,DD,hh,mm,ss,T,HEIGHT
2011,3,12,7,25,0,2,1798.375
2011,3,12,7,24,0,2,1798.382
2011,3,12,7,23,0,2,1798.389
2011,3,12,7,22,0,2,1798.385
2011,3,12,7,21,0,2,1798.382
2011,3,12,7,20,0,2,1798.407
2011,3,12,7,19,0,2,1798.405
2011,3,12,7,18,0,2,1798.383
2011,3,12,7,17,0,2,1798.363
2011,3,12,7,16,0,2,1798.377
2011,3,12,7,15,0,2,1798.363
2011,3,12,7,15,0,1,9999
2011,3,12,7,14,0,2,1798.349
2011,3,12,7,13,0,2,1798.348
2011,3,12,7,12,0,2,1798.359
2011,3,12,7,11,0,2,1798.38
2011,3,12,7,10,0,2,1798.383
2011,3,12,7,9,0,2,1798.397
2011,3,12,7,8,0,2,1798.375
2011,3,12,7,7,0,2,1798.371
2011,3,12,7,6,0,2,1798.389
2011,3,12,7,5,0,2,1798.397
2011,3,12,7,4,0,2,1798.389
2011,3,12,7,3,0,2,1798.362
2011,3,12,7,2,0,2,1798.35
2011,3,12,7,1,0,2,1798.345
2011,3,12,7,0,0,2,1798.354
2011,3,12,7,0,0,1,9999
2011,3,12,6,59,0,2,1798.341
2011,3,12,6,58,0,2,1798.315
2011,3,12,6,57,0,2,1798.312
2011,3,12,6,56,0,2,1798.317
2011,3,12,6,55,0,2,1798.334
2011,3,12,6,54,0,2,1798.344
2011,3,12,6,53,0,2,1798.34
2011,3,12,6,52,0,2,1798.346
2011,3,12,6,51,0,2,1798.357
2011,3,12,6,50,0,2,1798.349
2011,3,12,6,49,0,2,1798.334
2011,3,12,6,48,0,2,1798.339
2011,3,12,6,47,0,2,1798.352
2011,3,12,6,46,0,2,1798.345
2011,3,12,6,45,0,2,1798.337
2011,3,12,6,45,0,1,9999
2011,3,12,6,44,0,2,1798.335
2011,3,12,6,43,0,2,1798.325
2011,3,12,6,42,0,2,1798.324
2011,3,12,6,41,0,2,1798.324
2011,3,12,6,40,0,2,1798.325
2011,3,12,6,39,0,2,1798.321
2011,3,12,6,38,0,2,1798.337
2011,3,12,6,37,0,2,1798.325
2011,3,12,6,36,0,2,1798.31
2011,3,12,6,35,0,2,1798.322
2011,3,12,6,34,0,2,1798.31
2011,3,12,6,33,0,2,1798.303
2011,3,12,6,32,0,2,1798.307
2011,3,12,6,31,0,2,1798.309
2011,3,12,6,30,0,2,1798.314
2011,3,12,6,30,0,1,9999
2011,3,12,6,29,0,2,1798.314
2011,3,12,6,28,0,2,1798.321
2011,3,12,6,27,0,2,1798.329
2011,3,12,6,26,0,2,1798.337
2011,3,12,6,25,0,2,1798.338
2011,3,12,6,24,0,2,1798.32
2011,3,12,6,23,0,2,1798.325
2011,3,12,6,22,0,2,1798.321
2011,3,12,6,21,0,2,1798.299
2011,3,12,6,20,0,2,1798.297
2011,3,12,6,19,0,2,1798.287
2011,3,12,6,18,0,2,1798.278
2011,3,12,6,17,0,2,1798.264
2011,3,12,6,16,0,2,1798.264
2011,3,12,6,15,0,2,1798.267
2011,3,12,6,15,0,1,9999
2011,3,12,6,14,0,2,1798.269
2011,3,12,6,13,0,2,1798.286
2011,3,12,6,12,0,2,1798.285
2011,3,12,6,11,0,2,1798.299
2011,3,12,6,10,0,2,1798.285
2011,3,12,6,9,0,2,1798.269
2011,3,12,6,8,0,2,1798.274
2011,3,12,6,7,0,2,1798.289
2011,3,12,6,6,0,2,1798.302
2011,3,12,6,5,0,2,1798.312
2011,3,12,6,4,0,2,1798.287
2011,3,12,6,3,0,2,1798.273
2011,3,12,6,2,0,2,1798.274
2011,3,12,6,1,0,2,1798.27
2011,3,12,6,0,0,2,1798.257
2011,3,12,6,0,0,1,9999
2011,3,12,5,59,0,2,1798.259
2011,3,12,5,58,0,2,1798.256
2011,3,12,5,57,0,2,1798.261
2011,3,12,5,56,0,2,1798.265
2011,3,12,5,55,0,2,1798.258
2011,3,12,5,54,0,2,1798.256
2011,3,12,5,53,0,2,1798.246
2011,3,12,5,52,0,2,1798.253
2011,3,12,5,51,0,2,1798.264
2011,3,12,5,50,0,2,1798.25
2011,3,12,5,49,0,2,1798.224
2011,3,12,5,48,0,2,1798.214
2011,3,12,5,47,0,2,1798.202
2011,3,12,5,46,0,2,1798.2
2011,3,12,5,45,0,2,1798.206
2011,3,12,5,45,0,1,9999
2011,3,12,5,44,0,2,1798.207
2011,3,12,5,43,0,2,1798.215
2011,3,12,5,42,0,2,1798.21
2011,3,12,5,41,0,2,1798.218
2011,3,12,5,40,0,2,1798.224
2011,3,12,5,39,0,2,1798.236
2011,3,12,5,38,0,2,1798.236
2011,3,12,5,37,0,2,1798.23
2011,3,12,5,36,0,2,1798.226
2011,3,12,5,35,0,2,1798.206
2011,3,12,5,34,0,2,1798.211
2011,3,12,5,33,0,2,1798.225
2011,3,12,5,32,0,2,1798.22
2011,3,12,5,31,0,2,1798.221
2011,3,12,5,30,0,2,1798.233
2011,3,12,5,30,0,1,9999
2011,3,12,5,29,0,2,1798.244
2011,3,12,5,28,0,2,1798.243
2011,3,12,5,27,0,2,1798.245
2011,3,12,5,26,0,2,1798.23
2011,3,12,5,25,0,2,1798.231
2011,3,12,5,24,0,2,1798.229
2011,3,12,5,23,0,2,1798.24
2011,3,12,5,22,0,2,1798.231
2011,3,12,5,21,0,2,1798.218
2011,3,12,5,20,0,2,1798.214
2011,3,12,5,19,0,2,1798.227
2011,3,12,5,18,0,2,1798.205
2011,3,12,5,17,0,2,1798.187
2011,3,12,5,16,0,2,1798.19
2011,3,12,5,15,0,2,1798.195
2011,3,12,5,15,0,1,9999
2011,3,12,5,14,0,2,1798.204
2011,3,12,5,13,0,2,1798.202
2011,3,12,5,12,0,2,1798.213
2011,3,12,5,11,0,2,1798.21
2011,3,12,5,10,0,2,1798.205
2011,3,12,5,9,0,2,1798.194
2011,3,12,5,8,0,2,1798.19
2011,3,12,5,7,0,2,1798.196
2011,3,12,5,6,0,2,1798.167
2011,3,12,5,5,0,2,1798.169
2011,3,12,5,4,0,2,1798.167
2011,3,12,5,3,0,2,1798.164
2011,3,12,5,2,0,2,1798.177
2011,3,12,5,1,0,2,1798.205
2011,3,12,5,0,0,2,1798.195
2011,3,12,5,0,0,1,9999
2011,3,12,4,59,0,2,1798.177
2011,3,12,4,58,0,2,1798.174
2011,3,12,4,57,0,2,1798.154
2011,3,12,4,56,0,2,1798.152
2011,3,12,4,55,0,2,1798.129
2011,3,12,4,54,0,2,1798.149
2011,3,12,4,53,0,2,1798.163
2011,3,12,4,52,0,2,1798.159
2011,3,12,4,51,0,2,1798.181
2011,3,12,4,50,0,2,1798.192
2011,3,12,4,49,0,2,1798.197
2011,3,12,4,48,0,2,1798.17
2011,3,12,4,47,0,2,1798.154
2011,3,12,4,46,0,2,1798.149
2011,3,12,4,45,0,2,1798.141
2011,3,12,4,45,0,1,9999
2011,3,12,4,44,0,2,1798.135
2011,3,12,4,43,0,2,1798.148
2011,3,12,4,42,0,2,1798.159
2011,3,12,4,41,0,2,1798.165
2011,3,12,4,40,0,2,1798.187
2011,3,12,4,39,0,2,1798.201
2011,3,12,4,38,0,2,1798.184
2011,3,12,4,37,0,2,1798.169
2011,3,12,4,36,0,2,1798.168
2011,3,12,4,35,0,2,1798.172
2011,3,12,4,34,0,2,1798.178
2011,3,12,4,33,0,2,1798.181
2011,3,12,4,32,0,2,1798.187
2011,3,12,4,31,0,2,1798.208
2011,3,12,4,30,0,2,1798.179
2011,3,12,4,30,0,1,9999
2011,3,12,4,29,0,2,1798.183
2011,3,12,4,28,0,2,1798.171
2011,3,12,4,27,0,2,1798.161
2011,3,12,4,26,0,2,1798.155
2011,3,12,4,25,0,2,1798.142
2011,3,12,4,24,0,2,1798.15
2011,3,12,4,23,0,2,1798.134
2011,3,12,4,22,0,2,1798.148
2011,3,12,4,21,0,2,1798.152
2011,3,12,4,20,0,2,1798.143
2011,3,12,4,19,0,2,1798.133
2011,3,12,4,18,0,2,1798.127
2011,3,12,4,17,0,2,1798.12
2011,3,12,4,16,0,2,1798.105
2011,3,12,4,15,0,2,1798.125
2011,3,12,4,15,0,1,9999
2011,3,12,4,14,0,2,1798.136
2011,3,12,4,13,0,2,1798.116
2011,3,12,4,12,0,2,1798.107
2011,3,12,4,11,0,2,1798.118
2011,3,12,4,10,0,2,1798.119
2011,3,12,4,9,0,2,1798.129
2011,3,12,4,8,0,2,1798.155
2011,3,12,4,7,0,2,1798.166
2011,3,12,4,6,0,2,1798.163
2011,3,12,4,5,0,2,1798.169
2011,3,12,4,4,0,2,1798.157
2011,3,12,4,3,0,2,1798.159
2011,3,12,4,2,0,2,1798.16
2011,3,12,4,1,0,2,1798.128
2011,3,12,4,0,0,2,1798.107
2011,3,12,4,0,0,1,9999
2011,3,12,3,59,0,2,1798.091
2011,3,12,3,58,0,2,1798.114
2011,3,12,3,57,0,2,1798.13
2011,3,12,3,56,0,2,1798.15
2011,3,12,3,55,0,2,1798.172
2011,3,12,3,54,0,2,1798.151
2011,3,12,3,53,0,2,1798.115
2011,3,12,3,52,0,2,1798.112
2011,3,12,3,51,0,2,1798.116
2011,3,12,3,50,0,2,1798.107
2011,3,12,3,49,0,2,1798.097
2011,3,12,3,48,0,2,1798.099
2011,3,12,3,47,0,2,1798.103
2011,3,12,3,46,0,2,1798.114
2011,3,12,3,45,0,2,1798.126
2011,3,12,3,45,0,1,9999
2011,3,12,3,44,0,2,1798.109
2011,3,12,3,43,0,2,1798.108
2011,3,12,3,42,0,2,1798.134
2011,3,12,3,41,0,2,1798.134
2011,3,12,3,40,0,2,1798.15
2011,3,12,3,39,0,2,1798.132
2011,3,12,3,38,0,2,1798.126
2011,3,12,3,37,0,2,1798.13
2011,3,12,3,36,0,2,1798.125
2011,3,12,3,35,0,2,1798.116
2011,3,12,3,34,0,2,1798.12
2011,3,12,3,33,0,2,1798.087
2011,3,12,3,32,0,2,1798.076
2011,3,12,3,31,0,2,1798.106
2011,3,12,3,30,0,2,1798.103
2011,3,12,3,30,0,1,9999
2011,3,12,3,29,0,2,1798.103
2011,3,12,3,28,0,2,1798.098
2011,3,12,3,27,0,2,1798.106
2011,3,12,3,26,0,2,1798.105
2011,3,12,3,25,0,2,1798.103
2011,3,12,3,24,0,2,1798.108
2011,3,12,3,23,0,2,1798.128
2011,3,12,3,22,0,2,1798.12
2011,3,12,3,21,0,2,1798.114
2011,3,12,3,20,0,2,1798.118
2011,3,12,3,19,0,2,1798.119
2011,3,12,3,18,0,2,1798.112
2011,3,12,3,17,0,2,1798.088
2011,3,12,3,16,0,2,1798.079
2011,3,12,3,15,0,2,1798.07
2011,3,12,3,15,0,1,9999
2011,3,12,3,14,0,2,1798.052
2011,3,12,3,13,0,2,1798.071
2011,3,12,3,12,0,2,1798.081
2011,3,12,3,11,0,2,1798.095
2011,3,12,3,10,0,2,1798.101
2011,3,12,3,9,0,2,1798.115
2011,3,12,3,8,0,2,1798.096
2011,3,12,3,7,0,2,1798.109
2011,3,12,3,6,0,2,1798.109
2011,3,12,3,5,0,2,1798.098
2011,3,12,3,4,0,2,1798.104
2011,3,12,3,3,0,2,1798.109
2011,3,12,3,2,0,2,1798.105
2011,3,12,3,1,0,2,1798.117
2011,3,12,3,0,0,2,1798.122
2011,3,12,3,0,0,1,9999
2011,3,12,2,59,0,2,1798.103
2011,3,12,2,58,0,2,1798.098
2011,3,12,2,57,0,2,1798.103
2011,3,12,2,56,0,2,1798.099
2011,3,12,2,55,0,2,1798.101
2011,3,12,2,54,0,2,1798.136
2011,3,12,2,53,0,2,1798.128
2011,3,12,2,52,0,2,1798.104
2011,3,12,2,51,0,2,1798.105
2011,3,12,2,50,0,2,1798.112
2011,3,12,2,49,0,2,1798.106
2011,3,12,2,48,0,2,1798.121
2011,3,12,2,47,0,2,1798.099
2011,3,12,2,46,0,2,1798.093
2011,3,12,2,45,0,2,1798.117
2011,3,12,2,45,0,1,9999
2011,3,12,2,44,0,2,1798.09
2011,3,12,2,43,0,2,1798.074
2011,3,12,2,42,0,2,1798.068
2011,3,12,2,41,0,2,1798.075
2011,3,12,2,40,0,2,1798.064
2011,3,12,2,39,0,2,1798.073
2011,3,12,2,38,0,2,1798.099
2011,3,12,2,37,0,2,1798.111
2011,3,12,2,36,0,2,1798.114
2011,3,12,2,35,0,2,1798.105
2011,3,12,2,34,0,2,1798.128
2011,3,12,2,33,0,2,1798.142
2011,3,12,2,32,0,2,1798.133
2011,3,12,2,31,0,2,1798.104
2011,3,12,2,30,0,2,1798.091
2011,3,12,2,30,0,1,9999
2011,3,12,2,29,0,2,1798.084
2011,3,12,2,28,0,2,1798.074
2011,3,12,2,27,0,2,1798.062
2011,3,12,2,26,0,2,1798.06
2011,3,12,2,25,0,2,1798.079
2011,3,12,2,24,0,2,1798.104
2011,3,12,2,23,0,2,1798.103
2011,3,12,2,22,0,2,1798.108
2011,3,12,2,21,0,2,1798.135
2011,3,12,2,20,0,2,1798.16
2011,3,12,2,19,0,2,1798.159
2011,3,12,2,18,0,2,1798.141
2011,3,12,2,17,0,2,1798.136
2011,3,12,2,16,0,2,1798.147
2011,3,12,2,15,0,2,1798.147
2011,3,12,2,15,0,1,9999
2011,3,12,2,14,0,2,1798.144
2011,3,12,2,13,0,2,1798.123
2011,3,12,2,12,0,2,1798.123
2011,3,12,2,11,0,2,1798.124
2011,3,12,2,10,0,2,1798.135
2011,3,12,2,9,0,2,1798.133
2011,3,12,2,8,0,2,1798.113
2011,3,12,2,7,0,2,1798.121
2011,3,12,2,6,0,2,1798.129
2011,3,12,2,5,0,2,1798.132
2011,3,12,2,4,0,2,1798.126
2011,3,12,2,3,0,2,1798.148
2011,3,12,2,2,0,2,1798.153
2011,3,12,2,1,0,2,1798.123
2011,3,12,2,0,0,2,1798.105
2011,3,12,2,0,0,1,9999
2011,3,12,1,59,30,2,1798.107
2011,3,12,1,59,0,2,1798.107
2011,3,12,1,58,30,2,1798.133
2011,3,12,1,58,0,2,1798.133
2011,3,12,1,57,30,2,1798.123
2011,3,12,1,57,0,2,1798.123
2011,3,12,1,56,30,2,1798.11
2011,3,12,1,56,0,2,1798.11
2011,3,12,1,55,30,2,1798.125
2011,3,12,1,55,0,2,1798.125
2011,3,12,1,54,30,2,1798.129
2011,3,12,1,54,0,2,1798.129
2011,3,12,1,53,30,2,1798.122
2011,3,12,1,53,0,2,1798.122
2011,3,12,1,52,30,2,1798.121
2011,3,12,1,52,0,2,1798.121
2011,3,12,1,51,30,2,1798.157
2011,3,12,1,51,0,2,1798.157
2011,3,12,1,50,30,2,1798.169
2011,3,12,1,50,0,2,1798.169
2011,3,12,1,49,30,2,1798.168
2011,3,12,1,49,0,2,1798.168
2011,3,12,1,48,30,2,1798.151
2011,3,12,1,48,0,2,1798.151
2011,3,12,1,47,30,2,1798.172
2011,3,12,1,47,0,2,1798.172
2011,3,12,1,46,30,2,1798.166
2011,3,12,1,46,0,2,1798.166
2011,3,12,1,45,30,2,1798.164
2011,3,12,1,45,0,2,1798.164
2011,3,12,1,45,0,1,9999
2011,3,12,1,44,30,2,1798.171
2011,3,12,1,44,0,2,1798.171
2011,3,12,1,43,30,2,1798.162
2011,3,12,1,43,0,2,1798.162
2011,3,12,1,42,30,2,1798.164
2011,3,12,1,42,0,2,1798.164
2011,3,12,1,41,30,2,1798.166
2011,3,12,1,41,0,2,1798.166
2011,3,12,1,40,30,2,1798.145
2011,3,12,1,40,0,2,1798.145
2011,3,12,1,39,30,2,1798.134
2011,3,12,1,39,0,2,1798.134
2011,3,12,1,38,30,2,1798.156
2011,3,12,1,38,0,2,1798.156
2011,3,12,1,37,30,2,1798.162
2011,3,12,1,37,0,2,1798.162
2011,3,12,1,36,30,2,1798.146
2011,3,12,1,36,0,2,1798.146
2011,3,12,1,35,30,2,1798.124
2011,3,12,1,35,0,2,1798.124
2011,3,12,1,34,30,2,1798.17
2011,3,12,1,34,0,2,1798.17
2011,3,12,1,33,30,2,1798.171
2011,3,12,1,33,0,2,1798.171
2011,3,12,1,32,30,2,1798.149
2011,3,12,1,32,0,2,1798.149
2011,3,12,1,31,30,2,1798.146
2011,3,12,1,31,0,2,1798.146
2011,3,12,1,30,30,2,1798.133
2011,3,12,1,30,0,2,1798.133
2011,3,12,1,30,0,1,9999
2011,3,12,1,29,30,2,1798.15
2011,3,12,1,29,0,2,1798.15
2011,3,12,1,28,30,2,1798.153
2011,3,12,1,28,0,2,1798.153
2011,3,12,1,27,30,2,1798.183
2011,3,12,1,27,0,2,1798.183
2011,3,12,1,26,30,2,1798.22
2011,3,12,1,26,0,2,1798.22
2011,3,12,1,25,30,2,1798.22
2011,3,12,1,25,0,2,1798.22
2011,3,12,1,24,30,2,1798.196
2011,3,12,1,24,0,2,1798.196
2011,3,12,1,23,30,2,1798.202
2011,3,12,1,23,0,2,1798.202
2011,3,12,1,22,30,2,1798.204
2011,3,12,1,22,0,2,1798.204
2011,3,12,1,21,30,2,1798.224
2011,3,12,1,21,0,2,1798.224
2011,3,12,1,20,30,2,1798.225
2011,3,12,1,20,0,2,1798.225
2011,3,12,1,19,30,2,1798.213
2011,3,12,1,19,0,2,1798.213
2011,3,12,1,18,30,2,1798.227
2011,3,12,1,18,0,2,1798.227
2011,3,12,1,17,30,2,1798.258
2011,3,12,1,17,0,2,1798.258
2011,3,12,1,16,30,2,1798.242
2011,3,12,1,16,0,2,1798.242
2011,3,12,1,15,30,2,1798.217
2011,3,12,1,15,0,2,1798.217
2011,3,12,1,15,0,1,9999
2011,3,12,1,14,30,2,1798.223
2011,3,12,1,14,0,2,1798.223
2011,3,12,1,13,30,2,1798.218
2011,3,12,1,13,0,2,1798.218
2011,3,12,1,12,30,2,1798.233
2011,3,12,1,12,0,2,1798.233
2011,3,12,1,11,30,2,1798.252
2011,3,12,1,11,0,2,1798.252
2011,3,12,1,10,30,2,1798.254
2011,3,12,1,10,0,2,1798.254
2011,3,12,1,9,30,2,1798.251
2011,3,12,1,9,0,2,1798.251
2011,3,12,1,8,30,2,1798.238
2011,3,12,1,8,0,2,1798.238
2011,3,12,1,7,30,2,1798.26
2011,3,12,1,7,0,2,1798.26
2011,3,12,1,6,30,2,1798.255
2011,3,12,1,6,0,2,1798.255
2011,3,12,1,5,30,2,1798.256
2011,3,12,1,5,0,2,1798.256
2011,3,12,1,4,30,2,1798.273
2011,3,12,1,4,0,2,1798.273
2011,3,12,1,3,30,2,1798.26
2011,3,12,1,3,0,2,1798.26
2011,3,12,1,2,30,2,1798.256
2011,3,12,1,2,0,2,1798.256
2011,3,12,1,1,30,2,1798.233
2011,3,12,1,1,0,2,1798.233
2011,3,12,1,0,30,2,1798.234
2011,3,12,1,0,0,2,1798.234
2011,3,12,1,0,0,1,9999
2011,3,12,0,59,30,2,1798.255
2011,3,12,0,59,0,2,1798.255
2011,3,12,0,58,30,2,1798.259
2011,3,12,0,58,0,2,1798.259
2011,3,12,0,57,30,2,1798.245
2011,3,12,0,57,0,2,1798.245
2011,3,12,0,56,30,2,1798.258
2011,3,12,0,56,0,2,1798.258
2011,3,12,0,55,30,2,1798.282
2011,3,12,0,55,0,2,1798.282
2011,3,12,0,54,30,2,1798.288
2011,3,12,0,54,0,2,1798.288
2011,3,12,0,53,30,2,1798.278
2011,3,12,0,53,0,2,1798.278
2011,3,12,0,52,30,2,1798.262
2011,3,12,0,52,0,2,1798.262
2011,3,12,0,51,30,2,1798.257
2011,3,12,0,51,0,2,1798.257
2011,3,12,0,50,30,2,1798.288
2011,3,12,0,50,0,2,1798.288
2011,3,12,0,49,30,2,1798.306
2011,3,12,0,49,0,2,1798.306
2011,3,12,0,48,30,2,1798.309
2011,3,12,0,48,0,2,1798.309
2011,3,12,0,47,30,2,1798.311
2011,3,12,0,47,0,2,1798.311
2011,3,12,0,46,30,2,1798.301
2011,3,12,0,46,0,2,1798.301
2011,3,12,0,45,30,2,1798.289
2011,3,12,0,45,0,2,1798.289
2011,3,12,0,45,0,1,9999
2011,3,12,0,44,30,2,1798.306
2011,3,12,0,44,0,2,1798.306
2011,3,12,0,43,30,2,1798.314
2011,3,12,0,43,0,2,1798.314
2011,3,12,0,42,30,2,1798.314
2011,3,12,0,42,0,2,1798.314
2011,3,12,0,41,30,2,1798.317
2011,3,12,0,41,0,2,1798.317
2011,3,12,0,40,30,2,1798.314
2011,3,12,0,40,0,2,1798.314
2011,3,12,0,39,30,2,1798.348
2011,3,12,0,39,0,2,1798.348
2011,3,12,0,38,30,2,1798.358
2011,3,12,0,38,0,2,1798.358
2011,3,12,0,37,30,2,1798.33
2011,3,12,0,37,0,2,1798.33
2011,3,12,0,36,30,2,1798.303
2011,3,12,0,36,0,2,1798.303
2011,3,12,0,35,30,2,1798.293
2011,3,12,0,35,0,2,1798.293
2011,3,12,0,34,30,2,1798.282
2011,3,12,0,34,0,2,1798.282
2011,3,12,0,33,30,2,1798.296
2011,3,12,0,33,0,2,1798.296
2011,3,12,0,32,30,2,1798.298
2011,3,12,0,32,0,2,1798.298
2011,3,12,0,31,30,2,1798.292
2011,3,12,0,31,0,2,1798.292
2011,3,12,0,30,30,2,1798.312
2011,3,12,0,30,0,2,1798.312
2011,3,12,0,30,0,1,9999
2011,3,12,0,29,30,2,1798.292
2011,3,12,0,29,0,2,1798.292
2011,3,12,0,28,30,2,1798.289
2011,3,12,0,28,0,2,1798.289
2011,3,12,0,27,30,2,1798.316
2011,3,12,0,27,0,2,1798.316
2011,3,12,0,26,30,2,1798.313
2011,3,12,0,26,0,2,1798.313
2011,3,12,0,25,30,2,1798.312
2011,3,12,0,25,0,2,1798.312
2011,3,12,0,24,30,2,1798.298
2011,3,12,0,24,0,2,1798.298
2011,3,12,0,23,30,2,1798.293
2011,3,12,0,23,0,2,1798.293
2011,3,12,0,22,30,2,1798.329
2011,3,12,0,22,0,2,1798.329
2011,3,12,0,21,30,2,1798.356
2011,3,12,0,21,0,2,1798.356
2011,3,12,0,20,30,2,1798.362
2011,3,12,0,20,0,2,1798.362
2011,3,12,0,19,30,2,1798.374
2011,3,12,0,19,0,2,1798.374
2011,3,12,0,18,30,2,1798.4
2011,3,12,0,18,0,2,1798.4
2011,3,12,0,17,30,2,1798.403
2011,3,12,0,17,0,2,1798.403
2011,3,12,0,16,30,2,1798.382
2011,3,12,0,16,0,2,1798.382
2011,3,12,0,15,30,2,1798.371
2011,3,12,0,15,0,2,1798.371
2011,3,12,0,15,0,1,9999
2011,3,12,0,14,30,2,1798.391
2011,3,12,0,14,0,2,1798.391
2011,3,12,0,13,30,2,1798.416
2011,3,12,0,13,0,2,1798.416
2011,3,12,0,12,30,2,1798.404
2011,3,12,0,12,0,2,1798.404
2011,3,12,0,11,30,2,1798.362
2011,3,12,0,11,0,2,1798.362
2011,3,12,0,10,30,2,1798.371
2011,3,12,0,10,0,2,1798.371
2011,3,12,0,9,30,2,1798.37
2011,3,12,0,9,0,2,1798.37
2011,3,12,0,8,30,2,1798.405
2011,3,12,0,8,0,2,1798.405
2011,3,12,0,7,30,2,1798.415
2011,3,12,0,7,0,2,1798.415
2011,3,12,0,6,30,2,1798.411
2011,3,12,0,6,0,2,1798.411
2011,3,12,0,5,30,2,1798.416
2011,3,12,0,5,0,2,1798.416
2011,3,12,0,4,30,2,1798.429
2011,3,12,0,4,0,2,1798.429
2011,3,12,0,3,30,2,1798.453
2011,3,12,0,3,0,2,1798.453
2011,3,12,0,2,30,2,1798.429
2011,3,12,0,2,0,2,1798.429
2011,3,12,0,1,30,2,1798.406
2011,3,12,0,1,0,2,1798.406
2011,3,12,0,0,30,2,1798.428
2011,3,12,0,0,0,2,1798.428
2011,3,12,0,0,0,1,9999
2011,3,11,23,59,0,2,1798.428
2011,3,11,23,58,0,2,1798.418
2011,3,11,23,57,0,2,1798.435
2011,3,11,23,56,0,2,1798.473
2011,3,11,23,55,0,2,1798.456
2011,3,11,23,54,0,2,1798.422
2011,3,11,23,53,0,2,1798.436
2011,3,11,23,52,0,2,1798.449
2011,3,11,23,51,0,2,1798.451
2011,3,11,23,50,0,2,1798.456
2011,3,11,23,49,0,2,1798.469
2011,3,11,23,48,0,2,1798.46
2011,3,11,23,47,0,2,1798.441
2011,3,11,23,46,0,2,1798.454
2011,3,11,23,45,0,2,1798.436
2011,3,11,23,45,0,1,9999
2011,3,11,23,44,0,2,1798.437
2011,3,11,23,43,0,2,1798.443
2011,3,11,23,42,0,2,1798.417
2011,3,11,23,41,0,2,1798.401
2011,3,11,23,40,0,2,1798.385
2011,3,11,23,39,0,2,1798.408
2011,3,11,23,38,0,2,1798.431
2011,3,11,23,37,0,2,1798.432
2011,3,11,23,36,0,2,1798.419
2011,3,11,23,35,0,2,1798.406
2011,3,11,23,34,0,2,1798.43
2011,3,11,23,33,0,2,1798.448
2011,3,11,23,32,0,2,1798.457
2011,3,11,23,31,0,2,1798.486
2011,3,11,23,30,0,2,1798.492
2011,3,11,23,30,0,1,9999
2011,3,11,23,29,0,2,1798.508
2011,3,11,23,28,0,2,1798.536
2011,3,11,23,27,0,2,1798.538
2011,3,11,23,26,0,2,1798.522
2011,3,11,23,25,0,2,1798.489
2011,3,11,23,24,0,2,1798.5
2011,3,11,23,23,0,2,1798.508
2011,3,11,23,22,0,2,1798.488
2011,3,11,23,21,0,2,1798.492
2011,3,11,23,20,0,2,1798.504
2011,3,11,23,19,0,2,1798.515
2011,3,11,23,18,0,2,1798.506
2011,3,11,23,17,0,2,1798.513
2011,3,11,23,16,0,2,1798.535
2011,3,11,23,15,0,2,1798.536
2011,3,11,23,15,0,1,9999
2011,3,11,23,14,0,2,1798.55
2011,3,11,23,13,0,2,1798.54
2011,3,11,23,12,0,2,1798.565
2011,3,11,23,11,0,2,1798.606
2011,3,11,23,10,0,2,1798.621
2011,3,11,23,9,0,2,1798.618
2011,3,11,23,8,0,2,1798.631
2011,3,11,23,7,0,2,1798.632
2011,3,11,23,6,0,2,1798.627
2011,3,11,23,5,0,2,1798.641
2011,3,11,23,4,0,2,1798.618
2011,3,11,23,3,0,2,1798.596
2011,3,11,23,2,0,2,1798.599
2011,3,11,23,1,0,2,1798.615
2011,3,11,23,0,0,2,1798.593
2011,3,11,23,0,0,1,9999
2011,3,11,22,59,0,2,1798.597
2011,3,11,22,58,0,2,1798.58
2011,3,11,22,57,0,2,1798.582
2011,3,11,22,56,0,2,1798.619
2011,3,11,22,55,0,2,1798.604
2011,3,11,22,54,0,2,1798.647
2011,3,11,22,53,0,2,1798.625
2011,3,11,22,52,0,2,1798.588
2011,3,11,22,51,0,2,1798.586
2011,3,11,22,50,0,2,1798.571
2011,3,11,22,49,0,2,1798.55
2011,3,11,22,48,0,2,1798.569
2011,3,11,22,47,0,2,1798.573
2011,3,11,22,46,0,2,1798.597
2011,3,11,22,45,0,2,1798.622
2011,3,11,22,45,0,1,9999
2011,3,11,22,44,0,2,1798.629
2011,3,11,22,43,0,2,1798.645
2011,3,11,22,42,0,2,1798.676
2011,3,11,22,41,0,2,1798.708
2011,3,11,22,40,0,2,1798.71
2011,3,11,22,39,0,2,1798.713
2011,3,11,22,38,0,2,1798.703
2011,3,11,22,37,0,2,1798.667
2011,3,11,22,36,0,2,1798.669
2011,3,11,22,35,0,2,1798.679
2011,3,11,22,34,0,2,1798.677
2011,3,11,22,33,0,2,1798.66
2011,3,11,22,32,0,2,1798.696
2011,3,11,22,31,0,2,1798.682
2011,3,11,22,30,0,2,1798.658
2011,3,11,22,30,0,1,9999
2011,3,11,22,29,0,2,1798.677
2011,3,11,22,28,0,2,1798.67
2011,3,11,22,27,0,2,1798.701
2011,3,11,22,26,0,2,1798.703
2011,3,11,22,25,0,2,1798.679
2011,3,11,22,24,0,2,1798.702
2011,3,11,22,23,0,2,1798.687
2011,3,11,22,22,0,2,1798.685
2011,3,11,22,21,0,2,1798.717
2011,3,11,22,20,0,2,1798.697
