#YY,MM,DD,hh,mm,ss,T,HEIGHT
#yr,mo,dy,hr,mn,s,-,m
2011,3,10,21,15,0,1,2737.603
2011,3,10,21,0,0,1,2737.52
2011,3,10,20,45,0,1,2737.436
2011,3,10,20,30,0,1,2737.35
2011,3,10,20,15,0,1,2737.268
2011,3,10,20,0,0,1,2737.19
2011,3,10,19,45,0,1,2737.112
2011,3,10,19,30,0,1,2737.044
2011,3,10,19,15,0,1,2736.977
2011,3,10,19,0,0,1,2736.924
2011,3,10,18,45,0,1,2736.88
2011,3,10,18,30,0,1,2736.844
2011,3,10,18,15,0,1,2736.818
2011,3,10,18,0,0,1,2736.798
2011,3,10,17,45,0,1,2736.795
2011,3,10,17,30,0,1,2736.804
2011,3,10,17,15,0,1,2736.83
2011,3,10,17,0,0,1,2736.863
2011,3,10,16,45,0,1,2736.912
2011,3,10,16,30,0,1,2736.972
2011,3,10,16,15,0,1,2737.039
2011,3,10,16,0,0,1,2737.118
2011,3,10,15,45,0,1,2737.202
2011,3,10,15,30,0,1,2737.299
2011,3,10,15,15,0,1,2737.403
2011,3,10,15,0,0,1,2737.508
2011,3,10,14,45,0,1,2737.619
2011,3,10,14,30,0,1,2737.729
2011,3,10,14,15,0,1,2737.843
2011,3,10,14,0,0,1,2737.95
2011,3,10,13,45,0,1,2738.062
2011,3,10,13,30,0,1,2738.175
2011,3,10,13,15,0,1,2738.273
2011,3,10,13,0,0,1,2738.369
2011,3,10,12,45,0,1,2738.448
2011,3,10,12,30,0,1,2738.53
2011,3,10,12,15,0,1,2738.596
2011,3,10,12,0,0,1,2738.648
2011,3,10,11,45,0,1,2738.696
2011,3,10,11,30,0,1,2738.725
2011,3,10,11,15,0,1,2738.748
2011,3,10,11,0,0,1,2738.753
2011,3,10,10,45,0,1,2738.748
2011,3,10,10,30,0,1,2738.731
2011,3,10,10,15,0,1,2738.703
2011,3,10,10,0,0,1,2738.658
2011,3,10,9,45,0,1,2738.62
2011,3,10,9,30,0,1,2738.555
2011,3,10,9,15,0,1,2738.483
2011,3,10,9,0,0,1,2738.412
2011,3,10,8,45,0,1,2738.324
2011,3,10,8,30,0,1,2738.244
2011,3,10,8,15,0,1,2738.155
2011,3,10,8,0,0,1,2738.062
2011,3,10,7,45,0,1,2737.972
2011,3,10,7,30,0,1,2737.884
2011,3,10,7,15,0,1,2737.795
2011,3,10,7,0,0,1,2737.708
2011,3,10,6,45,0,1,2737.631
2011,3,10,6,30,0,1,2737.553
2011,3,10,6,15,0,1,2737.491
2011,3,10,6,0,0,1,2737.429
2011,3,10,5,45,0,1,2737.379
2011,3,10,5,30,0,1,2737.343
2011,3,10,5,15,0,1,2737.315
2011,3,10,5,0,0,1,2737.297
2011,3,10,4,45,0,1,2737.289
2011,3,10,4,30,0,1,2737.294
2011,3,10,4,15,0,1,2737.304
2011,3,10,4,0,0,1,2737.334
2011,3,10,3,45,0,1,2737.371
2011,3,10,3,30,0,1,2737.412
2011,3,10,3,15,0,1,2737.465
2011,3,10,3,0,0,1,2737.523
2011,3,10,2,45,0,1,2737.587
2011,3,10,2,30,0,1,2737.653
2011,3,10,2,15,0,1,2737.724
2011,3,10,2,0,0,1,2737.796
2011,3,10,1,45,0,1,2737.867
2011,3,10,1,30,0,1,2737.936
2011,3,10,1,15,0,1,2738.003
2011,3,10,1,0,0,1,2738.067
2011,3,10,0,45,0,1,2738.124
2011,3,10,0,30,0,1,2738.177
2011,3,10,0,15,0,1,2738.22
2011,3,10,0,0,0,1,2738.259
2011,3,9,23,45,0,1,2738.284
2011,3,9,23,30,0,1,2738.298
2011,3,9,23,15,0,1,2738.299
2011,3,9,23,0,0,1,2738.295
2011,3,9,22,45,0,1,2738.276
2011,3,9,22,30,0,1,2738.243
2011,3,9,22,15,0,1,2738.201
2011,3,9,22,0,0,1,2738.149
2011,3,9,21,45,0,1,2738.089
2011,3,9,21,30,0,1,2738.019
2011,3,9,21,15,0,1,2737.943
2011,3,9,21,0,0,1,2737.86
2011,3,9,20,45,0,1,2737.771
2011,3,9,20,30,0,1,2737.678
2011,3,9,20,15,0,1,2737.587
2011,3,9,20,0,0,1,2737.49
2011,3,9,19,45,0,1,2737.393
2011,3,9,19,30,0,1,2737.3
2011,3,9,19,15,0,1,2737.21
2011,3,9,19,0,0,1,2737.125
2011,3,9,18,45,0,1,2737.048
2011,3,9,18,30,0,1,2736.98
2011,3,9,18,15,0,1,2736.917
2011,3,9,18,0,0,1,2736.868
2011,3,9,17,45,0,1,2736.828
2011,3,9,17,30,0,1,2736.803
2011,3,9,17,15,0,1,2736.789
2011,3,9,17,0,0,1,2736.785
2011,3,9,16,45,0,1,2736.795
2011,3,9,16,30,0,1,2736.818
2011,3,9,16,15,0,1,2736.855
2011,3,9,16,0,0,1,2736.908
2011,3,9,15,45,0,1,2736.97
2011,3,9,15,30,0,1,2737.046
2011,3,9,15,15,0,1,2737.131
2011,3,9,15,0,0,1,2737.224
2011,3,9,14,45,0,1,2737.328
2011,3,9,14,30,0,1,2737.436
2011,3,9,14,15,0,1,2737.557
2011,3,9,14,0,0,1,2737.675
2011,3,9,13,45,0,1,2737.796
2011,3,9,13,30,0,1,2737.916
2011,3,9,13,15,0,1,2738.033
2011,3,9,13,0,0,1,2738.151
2011,3,9,12,45,0,1,2738.26
2011,3,9,12,30,0,1,2738.362
2011,3,9,12,15,0,1,2738.457
2011,3,9,12,0,0,1,2738.543
2011,3,9,11,45,0,1,2738.617
2011,3,9,11,30,0,1,2738.679
2011,3,9,11,15,0,1,2738.733
2011,3,9,11,0,0,1,2738.773
2011,3,9,10,45,0,1,2738.796
2011,3,9,10,30,0,1,2738.807
2011,3,9,10,15,0,1,2738.802
2011,3,9,10,0,0,1,2738.784
2011,3,9,9,45,0,1,2738.754
2011,3,9,9,30,0,1,2738.709
2011,3,9,9,15,0,1,2738.651
2011,3,9,9,0,0,1,2738.581
2011,3,9,8,45,0,1,2738.505
2011,3,9,8,30,0,1,2738.419
2011,3,9,8,15,0,1,2738.331
2011,3,9,8,0,0,1,2738.235
2011,3,9,7,45,0,1,2738.136
2011,3,9,7,30,0,1,2738.033
2011,3,9,7,15,0,1,2737.928
2011,3,9,7,0,0,1,2737.824
2011,3,9,6,45,0,1,2737.723
2011,3,9,6,30,0,1,2737.625
2011,3,9,6,15,0,1,2737.537
2011,3,9,6,0,0,1,2737.45
2011,3,9,5,45,0,1,2737.372
2011,3,9,5,30,0,1,2737.303
2011,3,9,5,15,0,1,2737.247
2011,3,9,5,0,0,1,2737.201
2011,3,9,4,45,0,1,2737.167
2011,3,9,4,30,0,1,2737.147
2011,3,9,4,15,0,1,2737.141
2011,3,9,4,0,0,1,2737.145
2011,3,9,3,45,0,1,2737.163
2011,3,9,3,30,0,1,2737.196
2011,3,9,3,15,0,1,2737.235
2011,3,9,3,0,0,1,2737.287
2011,3,9,2,45,0,1,2737.352
2011,3,9,2,30,0,1,2737.423
2011,3,9,2,15,0,1,2737.499
2011,3,9,2,0,0,1,2737.582
2011,3,9,1,45,0,1,2737.667
2011,3,9,1,30,0,1,2737.757
2011,3,9,1,15,0,1,2737.845
2011,3,9,1,0,0,1,2737.932
2011,3,9,0,45,0,1,2738.015
2011,3,9,0,30,0,1,2738.098
2011,3,9,0,15,0,1,2738.172
2011,3,9,0,0,0,1,2738.239
2011,3,8,23,45,0,1,2738.298
2011,3,8,23,30,0,1,2738.344
2011,3,8,23,15,0,1,2738.385
2011,3,8,23,0,0,1,2738.416
2011,3,8,22,45,0,1,2738.432
2011,3,8,22,30,0,1,2738.435
2011,3,8,22,15,0,1,2738.426
2011,3,8,22,0,0,1,2738.399
2011,3,8,21,45,0,1,2738.363
2011,3,8,21,30,0,1,2738.314
2011,3,8,21,15,0,1,2738.255
2011,3,8,21,0,0,1,2738.184
2011,3,8,20,45,0,1,2738.104
2011,3,8,20,30,0,1,2738.013
2011,3,8,20,15,0,1,2737.92
2011,3,8,20,0,0,1,2737.82
2011,3,8,19,45,0,1,2737.716
2011,3,8,19,30,0,1,2737.611
2011,3,8,19,15,0,1,2737.507
2011,3,8,19,0,0,1,2737.403
2011,3,8,18,45,0,1,2737.302
2011,3,8,18,30,0,1,2737.206
2011,3,8,18,15,0,1,2737.116
2011,3,8,18,0,0,1,2737.032
2011,3,8,17,45,0,1,2736.961
2011,3,8,17,30,0,1,2736.898
2011,3,8,17,15,0,1,2736.845
2011,3,8,17,0,0,1,2736.805
2011,3,8,16,45,0,1,2736.782
2011,3,8,16,30,0,1,2736.771
2011,3,8,16,15,0,1,2736.775
2011,3,8,16,0,0,1,2736.793
2011,3,8,15,45,0,1,2736.825
2011,3,8,15,30,0,1,2736.871
2011,3,8,15,15,0,1,2736.932
2011,3,8,15,0,0,1,2737.007
2011,3,8,14,45,0,1,2737.093
2011,3,8,14,30,0,1,2737.187
2011,3,8,14,15,0,1,2737.292
2011,3,8,14,0,0,1,2737.404
2011,3,8,13,45,0,1,2737.523
2011,3,8,13,30,0,1,2737.647
2011,3,8,13,15,0,1,2737.77
2011,3,8,13,0,0,1,2737.897
2011,3,8,12,45,0,1,2738.018
2011,3,8,12,30,0,1,2738.139
2011,3,8,12,15,0,1,2738.253
2011,3,8,12,0,0,1,2738.359
2011,3,8,11,45,0,1,2738.458
2011,3,8,11,30,0,1,2738.546
2011,3,8,11,15,0,1,2738.623
2011,3,8,11,0,0,1,2738.688
2011,3,8,10,45,0,1,2738.739
2011,3,8,10,30,0,1,2738.777
2011,3,8,10,15,0,1,2738.799
2011,3,8,10,0,0,1,2738.808
2011,3,8,9,45,0,1,2738.799
2011,3,8,9,30,0,1,2738.774
2011,3,8,9,15,0,1,2738.735
2011,3,8,9,0,0,1,2738.684
2011,3,8,8,45,0,1,2738.617
2011,3,8,8,30,0,1,2738.541
2011,3,8,8,15,0,1,2738.454
2011,3,8,8,0,0,1,2738.361
2011,3,8,7,45,0,1,2738.26
2011,3,8,7,30,0,1,2738.154
2011,3,8,7,15,0,1,2738.041
2011,3,8,7,0,0,1,2737.928
2011,3,8,6,45,0,1,2737.812
2011,3,8,6,30,0,1,2737.7
2011,3,8,6,15,0,1,2737.59
2011,3,8,6,0,0,1,2737.49
2011,3,8,5,45,0,1,2737.392
2011,3,8,5,30,0,1,2737.301
2011,3,8,5,15,0,1,2737.22
2011,3,8,5,0,0,1,2737.148
2011,3,8,4,45,0,1,2737.091
2011,3,8,4,30,0,1,2737.044
2011,3,8,4,15,0,1,2737.014
2011,3,8,4,0,0,1,2736.996
2011,3,8,3,45,0,1,2736.99
2011,3,8,3,30,0,1,2737.001
2011,3,8,3,15,0,1,2737.027
2011,3,8,3,0,0,1,2737.064
2011,3,8,2,45,0,1,2737.113
2011,3,8,2,30,0,1,2737.175
2011,3,8,2,15,0,1,2737.247
2011,3,8,2,0,0,1,2737.328
2011,3,8,1,45,0,1,2737.416
2011,3,8,1,30,0,1,2737.511
2011,3,8,1,15,0,1,2737.61
2011,3,8,1,0,0,1,2737.713
2011,3,8,0,45,0,1,2737.815
2011,3,8,0,30,0,1,2737.919
2011,3,8,0,15,0,1,2738.019
2011,3,8,0,0,0,1,2738.113
